Collection_year,Region,Water_body,Sample_source,Seawater_freshwater,Seafood_type,Trophic_class,Trophic_level,log_weight,Wet_dry,Raw_cooked,log_mean_mehg,Precipitation_yearsum_mm,Ten_metre_wind_speed,Potential_evaporation_m,Surface_net_downward_shortwave_flux,log_hg_em_lag2,log_co2_em,log_ch4_em,Two_m_temperature_yearmax_runmean_K
2013,South_West_China,Reservoir,Wild,Freshwater,Finfish,Omnivore,2,2.826074803,Dry,Raw,0.826074803,1152.784489,1.695930958,-0.003152775,11417661,2.693348728,5.120346546,3.078998617,310.4726868
2013,South_West_China,Reservoir,Wild,Freshwater,Finfish,Carnivore,2.8,2.640481437,Dry,Raw,1.113943352,1152.784489,1.695930958,-0.003152775,11417661,2.693348728,5.120346546,3.078998617,310.4726868
2013,South_West_China,Reservoir,Wild,Freshwater,Finfish,Omnivore,2,2.85308953,Dry,Raw,0.397940009,1152.784489,1.695930958,-0.003152775,11417661,2.693348728,5.120346546,3.078998617,310.4726868
2013,South_West_China,Reservoir,Wild,Freshwater,Finfish,Omnivore,3.3,2.342422681,Dry,Raw,1.51851394,1152.784489,1.695930958,-0.003152775,11417661,2.693348728,5.120346546,3.078998617,310.4726868
2013,South_West_China,Reservoir,Wild,Freshwater,Finfish,Carnivore,3.3,3.612783857,Dry,Raw,2.033423755,1152.784489,1.695930958,-0.003152775,11417661,2.693348728,5.120346546,3.078998617,310.4726868
2013,South_West_China,Reservoir,Wild,Freshwater,Finfish,Carnivore,4.5,2.380211242,Dry,Raw,2.181843588,1152.784489,1.695930958,-0.003152775,11417661,2.693348728,5.120346546,3.078998617,310.4726868
2013,South_West_China,Reservoir,Wild,Freshwater,Finfish,Carnivore,4.4,2.146128036,Dry,Raw,1.653212514,1152.784489,1.695930958,-0.003152775,11417661,2.693348728,5.120346546,3.078998617,310.4726868
2013,South_West_China,Reservoir,Wild,Freshwater,Finfish,Omnivore,3.9,2.361727836,Dry,Raw,1,1152.784489,1.695930958,-0.003152775,11417661,2.693348728,5.120346546,3.078998617,310.4726868
2013,South_West_China,Reservoir,Wild,Freshwater,Finfish,Carnivore,3.1,2.704150517,Dry,Raw,1.041392685,1152.784489,1.695930958,-0.003152775,11417661,2.693348728,5.120346546,3.078998617,310.4726868
2013,South_West_China,Reservoir,Wild,Freshwater,Finfish,Carnivore,3.2,2.334453751,Dry,Raw,1.230448921,1152.784489,1.695930958,-0.003152775,11417661,2.693348728,5.120346546,3.078998617,310.4726868
2013,South_West_China,Reservoir,Wild,Freshwater,Finfish,Omnivore,2,2.093421685,Dry,Raw,1.531478917,1152.784489,1.695930958,-0.003152775,11417661,2.693348728,5.120346546,3.078998617,310.4726868
2013,South_West_China,Reservoir,Wild,Freshwater,Finfish,Omnivore,3.1,2.653212514,Dry,Raw,1.361727836,1152.784489,1.695930958,-0.003152775,11417661,2.693348728,5.120346546,3.078998617,310.4726868
2013,South_West_China,Reservoir,Wild,Freshwater,Finfish,Carnivore,3.4,2.475671188,Dry,Raw,1.414973348,1152.784489,1.695930958,-0.003152775,11417661,2.693348728,5.120346546,3.078998617,310.4726868
2013,South_West_China,Reservoir,Wild,Freshwater,Finfish,Carnivore,3.2,2.096910013,Dry,Raw,1.041392685,1152.784489,1.695930958,-0.003152775,11417661,2.693348728,5.120346546,3.078998617,310.4726868
2013,South_West_China,Reservoir,Wild,Freshwater,Finfish,Omnivore,3.3,2.545307116,Dry,Raw,1.568201724,1152.784489,1.695930958,-0.003152775,11417661,2.693348728,5.120346546,3.078998617,310.4726868
2013,South_West_China,Reservoir,Wild,Freshwater,Finfish,Carnivore,3.5,2.167317335,Dry,Raw,1.913813852,1152.784489,1.695930958,-0.003152775,11417661,2.693348728,5.120346546,3.078998617,310.4726868
2013,South_West_China,Reservoir,Wild,Freshwater,Finfish,Omnivore,2.6,2.58546073,Dry,Raw,1.255272505,1152.784489,1.695930958,-0.003152775,11417661,2.693348728,5.120346546,3.078998617,310.4726868
2013,South_West_China,Reservoir,Wild,Freshwater,Finfish,Omnivore,2,2.826074803,Dry,Raw,0.924279286,1152.784489,1.695930958,-0.003152775,11417661,2.693348728,5.120346546,3.078998617,310.4726868
2013,South_West_China,Reservoir,Wild,Freshwater,Finfish,Carnivore,2.8,2.640481437,Dry,Raw,0.785329835,1152.784489,1.695930958,-0.003152775,11417661,2.693348728,5.120346546,3.078998617,310.4726868
2013,South_West_China,Reservoir,Wild,Freshwater,Finfish,Omnivore,2,2.85308953,Dry,Raw,0.230448921,1152.784489,1.695930958,-0.003152775,11417661,2.693348728,5.120346546,3.078998617,310.4726868
2013,South_West_China,Reservoir,Wild,Freshwater,Finfish,Carnivore,3.3,2.201397124,Dry,Raw,1,1152.784489,1.695930958,-0.003152775,11417661,2.693348728,5.120346546,3.078998617,310.4726868
2013,South_West_China,Reservoir,Wild,Freshwater,Finfish,Omnivore,3.3,2.342422681,Dry,Raw,0.77815125,1152.784489,1.695930958,-0.003152775,11417661,2.693348728,5.120346546,3.078998617,310.4726868
2013,South_West_China,Reservoir,Wild,Freshwater,Finfish,Carnivore,3.3,3.612783857,Dry,Raw,1.643452676,1152.784489,1.695930958,-0.003152775,11417661,2.693348728,5.120346546,3.078998617,310.4726868
2013,South_West_China,Reservoir,Wild,Freshwater,Finfish,Carnivore,4.5,2.380211242,Dry,Raw,1.934498451,1152.784489,1.695930958,-0.003152775,11417661,2.693348728,5.120346546,3.078998617,310.4726868
2013,South_West_China,Reservoir,Wild,Freshwater,Finfish,Carnivore,4.4,2.146128036,Dry,Raw,1.176091259,1152.784489,1.695930958,-0.003152775,11417661,2.693348728,5.120346546,3.078998617,310.4726868
2013,South_West_China,Reservoir,Wild,Freshwater,Finfish,Omnivore,3.9,2.361727836,Dry,Raw,0.176091259,1152.784489,1.695930958,-0.003152775,11417661,2.693348728,5.120346546,3.078998617,310.4726868
2013,South_West_China,Reservoir,Wild,Freshwater,Finfish,Carnivore,3.1,2.704150517,Dry,Raw,1.079181246,1152.784489,1.695930958,-0.003152775,11417661,2.693348728,5.120346546,3.078998617,310.4726868
2013,South_West_China,Reservoir,Wild,Freshwater,Finfish,Carnivore,3.2,2.334453751,Dry,Raw,0.477121255,1152.784489,1.695930958,-0.003152775,11417661,2.693348728,5.120346546,3.078998617,310.4726868
2013,South_West_China,Reservoir,Wild,Freshwater,Finfish,Omnivore,2,2.093421685,Dry,Raw,0.86923172,1152.784489,1.695930958,-0.003152775,11417661,2.693348728,5.120346546,3.078998617,310.4726868
2013,South_West_China,Reservoir,Wild,Freshwater,Finfish,Omnivore,3.1,2.653212514,Dry,Raw,0.875061263,1152.784489,1.695930958,-0.003152775,11417661,2.693348728,5.120346546,3.078998617,310.4726868
2013,South_West_China,Reservoir,Wild,Freshwater,Finfish,Carnivore,3.4,2.475671188,Dry,Raw,0.806179974,1152.784489,1.695930958,-0.003152775,11417661,2.693348728,5.120346546,3.078998617,310.4726868
2013,South_West_China,Reservoir,Wild,Freshwater,Finfish,Omnivore,3.3,2.545307116,Dry,Raw,1.079181246,1152.784489,1.695930958,-0.003152775,11417661,2.693348728,5.120346546,3.078998617,310.4726868
2013,South_West_China,Reservoir,Wild,Freshwater,Finfish,Carnivore,3.5,2.167317335,Dry,Raw,1.255272505,1152.784489,1.695930958,-0.003152775,11417661,2.693348728,5.120346546,3.078998617,310.4726868
2013,South_West_China,Reservoir,Wild,Freshwater,Finfish,Omnivore,2.6,2.58546073,Dry,Raw,0.880813592,1152.784489,1.695930958,-0.003152775,11417661,2.693348728,5.120346546,3.078998617,310.4726868
2013,South_West_China,Reservoir,Wild,Freshwater,Finfish,Omnivore,2,2.826074803,Dry,Raw,0.477121255,1152.784489,1.695930958,-0.003152775,11417661,2.693348728,5.120346546,3.078998617,310.4726868
2013,South_West_China,Reservoir,Wild,Freshwater,Finfish,Carnivore,2.8,2.640481437,Dry,Raw,0.505149978,1152.784489,1.695930958,-0.003152775,11417661,2.693348728,5.120346546,3.078998617,310.4726868
2013,South_West_China,Reservoir,Wild,Freshwater,Finfish,Omnivore,2,2.85308953,Dry,Raw,-0.251811973,1152.784489,1.695930958,-0.003152775,11417661,2.693348728,5.120346546,3.078998617,310.4726868
2013,South_West_China,Reservoir,Wild,Freshwater,Finfish,Carnivore,3.3,2.201397124,Dry,Raw,0.653212514,1152.784489,1.695930958,-0.003152775,11417661,2.693348728,5.120346546,3.078998617,310.4726868
2013,South_West_China,River,Wild,Freshwater,Finfish,Carnivore,4.4,2.419145852,Wet,Raw,1.607202585,1434.28769,1.475930333,-0.003770287,15389888,2.693348728,6.100387736,3.110392402,303.1568298
2013,South_West_China,River,Wild,Freshwater,Finfish,Omnivore,2,1.901730692,Wet,Raw,1.436645228,1434.28769,1.475930333,-0.003770287,15389888,2.693348728,6.100387736,3.110392402,303.1568298
2013,South_West_China,River,Wild,Freshwater,Finfish,Omnivore,3.1,2.69104611,Wet,Raw,1.402777286,1434.28769,1.475930333,-0.003770287,15389888,2.693348728,6.100387736,3.110392402,303.1568298
2013,South_West_China,River,Wild,Freshwater,Finfish,Carnivore,4.4,2.419145852,Wet,Raw,2.316518715,1434.28769,1.475930333,-0.003770287,15389888,2.693348728,6.100387736,3.110392402,303.1568298
2013,South_West_China,River,Wild,Freshwater,Finfish,Omnivore,2,1.901730692,Wet,Raw,1.956504584,1434.28769,1.475930333,-0.003770287,15389888,2.693348728,6.100387736,3.110392402,303.1568298
2013,South_West_China,River,Wild,Freshwater,Finfish,Omnivore,3.1,2.69104611,Wet,Raw,2.033386046,1434.28769,1.475930333,-0.003770287,15389888,2.693348728,6.100387736,3.110392402,303.1568298
2013,South_West_China,River,Wild,Freshwater,Finfish,Carnivore,4.4,2.392045903,Wet,Raw,1.670096668,1088.221259,1.867076516,-0.003357192,11608911,2.693348728,4.775766984,3.229958167,307.4216309
2013,South_West_China,River,Wild,Freshwater,Finfish,Omnivore,2,1.85545858,Wet,Raw,1.436645228,1088.221259,1.867076516,-0.003357192,11608911,2.693348728,4.775766984,3.229958167,307.4216309
2013,South_West_China,River,Wild,Freshwater,Finfish,Omnivore,3.1,2.656079027,Wet,Raw,1.402777286,1088.221259,1.867076516,-0.003357192,11608911,2.693348728,4.775766984,3.229958167,307.4216309
2013,South_West_China,River,Wild,Freshwater,Finfish,Carnivore,4.4,2.392045903,Wet,Raw,2.250020573,1088.221259,1.867076516,-0.003357192,11608911,2.693348728,4.775766984,3.229958167,307.4216309
2013,South_West_China,River,Wild,Freshwater,Finfish,Omnivore,2,1.85545858,Wet,Raw,1.892980975,1088.221259,1.867076516,-0.003357192,11608911,2.693348728,4.775766984,3.229958167,307.4216309
2013,South_West_China,River,Wild,Freshwater,Finfish,Omnivore,3.1,2.656079027,Wet,Raw,1.966852379,1088.221259,1.867076516,-0.003357192,11608911,2.693348728,4.775766984,3.229958167,307.4216309
2017,East_China,Lake,Wild,Freshwater,Finfish,Carnivore,2.8,2.987353389,Dry,Raw,1.392152461,1337.840483,2.710111856,-0.002975043,12036720,2.634812008,4.552853077,3.355783745,307.5313721
2017,East_China,Lake,Wild,Freshwater,Finfish,Omnivore,2,3.075546961,Dry,Raw,1.661022271,1337.840483,2.710111856,-0.002975043,12036720,2.634812008,4.552853077,3.355783745,307.5313721
2017,East_China,Lake,Wild,Freshwater,Finfish,Carnivore,3.3,2.441852176,Dry,Raw,1.744822147,1337.840483,2.710111856,-0.002975043,12036720,2.634812008,4.552853077,3.355783745,307.5313721
2017,East_China,Lake,Wild,Freshwater,Finfish,Omnivore,2,2.98376156,Dry,Raw,1.039309975,1337.840483,2.710111856,-0.002975043,12036720,2.634812008,4.552853077,3.355783745,307.5313721
2017,East_China,Lake,Wild,Freshwater,Finfish,Omnivore,3.1,2.702085721,Dry,Raw,1.446265923,1337.840483,2.710111856,-0.002975043,12036720,2.634812008,4.552853077,3.355783745,307.5313721
2017,East_China,Lake,Wild,Freshwater,Finfish,Omnivore,2,2.231979027,Dry,Raw,1.709800341,1337.840483,2.710111856,-0.002975043,12036720,2.634812008,4.552853077,3.355783745,307.5313721
2017,East_China,Lake,Wild,Freshwater,Finfish,Carnivore,4.4,2.131618664,Dry,Raw,2.000049944,1337.840483,2.710111856,-0.002975043,12036720,2.634812008,4.552853077,3.355783745,307.5313721
2017,East_China,Lake,Wild,Freshwater,Finfish,Omnivore,3.3,1.812244697,Dry,Raw,1.909492948,1337.840483,2.710111856,-0.002975043,12036720,2.634812008,4.552853077,3.355783745,307.5313721
2012,Central_China,Reservoir,Wild,Freshwater,Finfish,Omnivore,2,3.178343739,Dry,Raw,0.808394933,1191.067994,1.241971135,-0.002312221,10996561,2.70467092,4.742566439,2.44922606,303.744812
2012,Central_China,Reservoir,Wild,Freshwater,Finfish,Omnivore,2,3.153814864,Dry,Raw,1.075367718,1191.067994,1.241971135,-0.002312221,10996561,2.70467092,4.742566439,2.44922606,303.744812
2012,Central_China,Reservoir,Wild,Freshwater,Finfish,Carnivore,2.8,3.29136885,Dry,Raw,1.19891158,1191.067994,1.241971135,-0.002312221,10996561,2.70467092,4.742566439,2.44922606,303.744812
2012,Central_China,Reservoir,Wild,Freshwater,Finfish,Omnivore,2.8,1.5774918,Dry,Raw,1.275530951,1191.067994,1.241971135,-0.002312221,10996561,2.70467092,4.742566439,2.44922606,303.744812
2012,Central_China,Reservoir,Wild,Freshwater,Finfish,Herbivore,2.1,1.354108439,Dry,Raw,1.554248724,1191.067994,1.241971135,-0.002312221,10996561,2.70467092,4.742566439,2.44922606,303.744812
2012,Central_China,Reservoir,Wild,Freshwater,Finfish,Omnivore,3.1,2.649140064,Dry,Raw,1.479459933,1191.067994,1.241971135,-0.002312221,10996561,2.70467092,4.742566439,2.44922606,303.744812
2012,Central_China,Reservoir,Wild,Freshwater,Finfish,Omnivore,2,2.22762965,Dry,Raw,1.392152461,1191.067994,1.241971135,-0.002312221,10996561,2.70467092,4.742566439,2.44922606,303.744812
2012,Central_China,Reservoir,Wild,Freshwater,Finfish,Carnivore,3.4,2.172894698,Dry,Raw,1.372793581,1191.067994,1.241971135,-0.002312221,10996561,2.70467092,4.742566439,2.44922606,303.744812
2012,Central_China,Reservoir,Wild,Freshwater,Finfish,Carnivore,3.5,1.944975908,Dry,Raw,1.463126417,1191.067994,1.241971135,-0.002312221,10996561,2.70467092,4.742566439,2.44922606,303.744812
2012,Central_China,Reservoir,Wild,Freshwater,Finfish,Omnivore,3.3,1.411619706,Dry,Raw,1.298762775,1191.067994,1.241971135,-0.002312221,10996561,2.70467092,4.742566439,2.44922606,303.744812
2012,Central_China,Reservoir,Wild,Freshwater,Finfish,Omnivore,3.3,1.243038049,Dry,Raw,1.251218196,1191.067994,1.241971135,-0.002312221,10996561,2.70467092,4.742566439,2.44922606,303.744812
2012,Central_China,Reservoir,Wild,Freshwater,Finfish,Carnivore,3.5,2.47070443,Dry,Raw,1.392152461,1191.067994,1.241971135,-0.002312221,10996561,2.70467092,4.742566439,2.44922606,303.744812
2012,Central_China,Reservoir,Wild,Freshwater,Finfish,Carnivore,3.2,1.45484486,Dry,Raw,1.495298418,1191.067994,1.241971135,-0.002312221,10996561,2.70467092,4.742566439,2.44922606,303.744812
2012,Central_China,Reservoir,Wild,Freshwater,Finfish,Carnivore,3.2,2.515343893,Dry,Raw,1.495298418,1191.067994,1.241971135,-0.002312221,10996561,2.70467092,4.742566439,2.44922606,303.744812
2012,Central_China,Reservoir,Wild,Freshwater,Finfish,Omnivore,3.3,2.8162413,Dry,Raw,1.574746645,1191.067994,1.241971135,-0.002312221,10996561,2.70467092,4.742566439,2.44922606,303.744812
2012,Central_China,Reservoir,Wild,Freshwater,Finfish,Carnivore,4.4,2.873029812,Dry,Raw,1.773079298,1191.067994,1.241971135,-0.002312221,10996561,2.70467092,4.742566439,2.44922606,303.744812
2012,Central_China,Reservoir,Wild,Freshwater,Finfish,Carnivore,4.5,2.75089392,Dry,Raw,1.655310412,1191.067994,1.241971135,-0.002312221,10996561,2.70467092,4.742566439,2.44922606,303.744812
2012,South_West_China,Reservoir,Wild,Freshwater,Finfish,Omnivore,2,2.281241207,Dry,Raw,0.808394933,1153.503992,1.327678323,-0.002385088,10153807,2.70467092,4.691827364,2.686011182,307.1957092
2012,South_West_China,Reservoir,Wild,Freshwater,Finfish,Omnivore,2,2.900303887,Dry,Raw,1.109097484,1153.503992,1.327678323,-0.002385088,10153807,2.70467092,4.691827364,2.686011182,307.1957092
2012,South_West_China,Reservoir,Wild,Freshwater,Finfish,Carnivore,2.8,3.266485622,Dry,Raw,1.287275939,1153.503992,1.327678323,-0.002385088,10153807,2.70467092,4.691827364,2.686011182,307.1957092
2012,South_West_China,Reservoir,Wild,Freshwater,Finfish,Omnivore,2.8,1.733887594,Dry,Raw,1.342340503,1153.503992,1.327678323,-0.002385088,10153807,2.70467092,4.691827364,2.686011182,307.1957092
2012,South_West_China,Reservoir,Wild,Freshwater,Finfish,Herbivore,2.1,2.11946699,Dry,Raw,1.581404442,1153.503992,1.327678323,-0.002385088,10153807,2.70467092,4.691827364,2.686011182,307.1957092
2012,South_West_China,Reservoir,Wild,Freshwater,Finfish,Omnivore,3.1,2.087803226,Dry,Raw,1.58797849,1153.503992,1.327678323,-0.002385088,10153807,2.70467092,4.691827364,2.686011182,307.1957092
2012,South_West_China,Reservoir,Wild,Freshwater,Finfish,Omnivore,2,1.961676529,Dry,Raw,1.238624093,1153.503992,1.327678323,-0.002385088,10153807,2.70467092,4.691827364,2.686011182,307.1957092
2012,South_West_China,Reservoir,Wild,Freshwater,Finfish,Carnivore,3.4,2.34055962,Dry,Raw,1.382562651,1153.503992,1.327678323,-0.002385088,10153807,2.70467092,4.691827364,2.686011182,307.1957092
2012,South_West_China,Reservoir,Wild,Freshwater,Finfish,Carnivore,3.5,2.384686619,Dry,Raw,1.518190981,1153.503992,1.327678323,-0.002385088,10153807,2.70467092,4.691827364,2.686011182,307.1957092
2012,South_West_China,Reservoir,Wild,Freshwater,Finfish,Omnivore,3.3,2.11426286,Dry,Raw,1.382562651,1153.503992,1.327678323,-0.002385088,10153807,2.70467092,4.691827364,2.686011182,307.1957092
2012,South_West_China,Reservoir,Wild,Freshwater,Finfish,Omnivore,3.3,1.485291233,Dry,Raw,1.372793581,1153.503992,1.327678323,-0.002385088,10153807,2.70467092,4.691827364,2.686011182,307.1957092
2012,South_West_China,Reservoir,Wild,Freshwater,Finfish,Carnivore,3.5,2.549685106,Dry,Raw,1.60088359,1153.503992,1.327678323,-0.002385088,10153807,2.70467092,4.691827364,2.686011182,307.1957092
2012,South_West_China,Reservoir,Wild,Freshwater,Finfish,Carnivore,3.2,1.269429715,Dry,Raw,1.518190981,1153.503992,1.327678323,-0.002385088,10153807,2.70467092,4.691827364,2.686011182,307.1957092
2012,South_West_China,Reservoir,Wild,Freshwater,Finfish,Carnivore,3.2,2.492010814,Dry,Raw,1.35268995,1153.503992,1.327678323,-0.002385088,10153807,2.70467092,4.691827364,2.686011182,307.1957092
2012,South_West_China,Reservoir,Wild,Freshwater,Finfish,Omnivore,3.3,2.404082519,Dry,Raw,1.649535436,1153.503992,1.327678323,-0.002385088,10153807,2.70467092,4.691827364,2.686011182,307.1957092
2012,South_West_China,Reservoir,Wild,Freshwater,Finfish,Carnivore,4.4,2.779352803,Dry,Raw,1.804223915,1153.503992,1.327678323,-0.002385088,10153807,2.70467092,4.691827364,2.686011182,307.1957092
2012,South_West_China,Reservoir,Wild,Freshwater,Finfish,Carnivore,4.5,2.829606524,Dry,Raw,1.720048316,1153.503992,1.327678323,-0.002385088,10153807,2.70467092,4.691827364,2.686011182,307.1957092
2012,South_West_China,Reservoir,Wild,Freshwater,Finfish,Omnivore,2,2.311365993,Dry,Raw,0.863459497,1142.976992,1.315637112,-0.002281374,9649241,2.70467092,4.586469152,3.30041069,306.7243958
2012,South_West_China,Reservoir,Wild,Freshwater,Finfish,Omnivore,2,2.616386728,Dry,Raw,1.155931484,1142.976992,1.315637112,-0.002281374,9649241,2.70467092,4.586469152,3.30041069,306.7243958
2012,South_West_China,Reservoir,Wild,Freshwater,Finfish,Carnivore,2.8,3.223938358,Dry,Raw,1.251218196,1142.976992,1.315637112,-0.002281374,9649241,2.70467092,4.586469152,3.30041069,306.7243958
2012,South_West_China,Reservoir,Wild,Freshwater,Finfish,Omnivore,2.8,1.525067517,Dry,Raw,1.410819801,1142.976992,1.315637112,-0.002281374,9649241,2.70467092,4.586469152,3.30041069,306.7243958
2012,South_West_China,Reservoir,Wild,Freshwater,Finfish,Herbivore,2.1,2.124642604,Dry,Raw,1.58797849,1142.976992,1.315637112,-0.002281374,9649241,2.70467092,4.586469152,3.30041069,306.7243958
2012,South_West_China,Reservoir,Wild,Freshwater,Finfish,Omnivore,3.1,2.140001432,Dry,Raw,1.649535436,1142.976992,1.315637112,-0.002281374,9649241,2.70467092,4.586469152,3.30041069,306.7243958
2012,South_West_China,Reservoir,Wild,Freshwater,Finfish,Omnivore,2,2.254632485,Dry,Raw,1.471356981,1142.976992,1.315637112,-0.002281374,9649241,2.70467092,4.586469152,3.30041069,306.7243958
2012,South_West_China,Reservoir,Wild,Freshwater,Finfish,Carnivore,3.4,2.380759182,Dry,Raw,1.410819801,1142.976992,1.315637112,-0.002281374,9649241,2.70467092,4.586469152,3.30041069,306.7243958
2012,South_West_China,Reservoir,Wild,Freshwater,Finfish,Carnivore,3.5,2.29426965,Dry,Raw,1.594470872,1142.976992,1.315637112,-0.002281374,9649241,2.70467092,4.586469152,3.30041069,306.7243958
2012,South_West_China,Reservoir,Wild,Freshwater,Finfish,Omnivore,3.3,2.323988192,Dry,Raw,1.401569472,1142.976992,1.315637112,-0.002281374,9649241,2.70467092,4.586469152,3.30041069,306.7243958
2012,South_West_China,Reservoir,Wild,Freshwater,Finfish,Omnivore,3.3,1.660881962,Dry,Raw,1.401569472,1142.976992,1.315637112,-0.002281374,9649241,2.70467092,4.586469152,3.30041069,306.7243958
2012,South_West_China,Reservoir,Wild,Freshwater,Finfish,Carnivore,3.5,2.474355213,Dry,Raw,1.331781963,1142.976992,1.315637112,-0.002281374,9649241,2.70467092,4.586469152,3.30041069,306.7243958
2012,South_West_China,Reservoir,Wild,Freshwater,Finfish,Carnivore,3.2,1.256578535,Dry,Raw,1.561171077,1142.976992,1.315637112,-0.002281374,9649241,2.70467092,4.586469152,3.30041069,306.7243958
2012,South_West_China,Reservoir,Wild,Freshwater,Finfish,Carnivore,3.2,2.492010814,Dry,Raw,1.471356981,1142.976992,1.315637112,-0.002281374,9649241,2.70467092,4.586469152,3.30041069,306.7243958
2012,South_West_China,Reservoir,Wild,Freshwater,Finfish,Omnivore,3.3,2.97660637,Dry,Raw,1.637790448,1142.976992,1.315637112,-0.002281374,9649241,2.70467092,4.586469152,3.30041069,306.7243958
2012,South_West_China,Reservoir,Wild,Freshwater,Finfish,Carnivore,4.4,2.817291524,Dry,Raw,1.672262059,1142.976992,1.315637112,-0.002281374,9649241,2.70467092,4.586469152,3.30041069,306.7243958
2012,South_West_China,Reservoir,Wild,Freshwater,Finfish,Carnivore,4.5,3.120112292,Dry,Raw,1.773079298,1142.976992,1.315637112,-0.002281374,9649241,2.70467092,4.586469152,3.30041069,306.7243958
2011,East_China,Lake,Wild,Freshwater,Finfish,Carnivore,4.4,2.737131376,Dry,Raw,2.223703154,1091.099158,3.735279322,-0.001996193,13414515,2.694226912,5.710665601,3.775694516,305.6144104
2011,East_China,Lake,Wild,Freshwater,Finfish,Omnivore,3.1,2.559507175,Dry,Raw,1.184973955,1091.099158,3.735279322,-0.001996193,13414515,2.694226912,5.710665601,3.775694516,305.6144104
2011,East_China,Lake,Wild,Freshwater,Finfish,Carnivore,2.8,2.863258073,Dry,Raw,1.410819801,1091.099158,3.735279322,-0.001996193,13414515,2.694226912,5.710665601,3.775694516,305.6144104
2011,East_China,Lake,Wild,Freshwater,Finfish,Carnivore,3.5,2.34055962,Dry,Raw,2.066859497,1091.099158,3.735279322,-0.001996193,13414515,2.694226912,5.710665601,3.775694516,305.6144104
2011,East_China,Lake,Wild,Freshwater,Finfish,Omnivore,3.3,2.681553749,Dry,Raw,2.066859497,1091.099158,3.735279322,-0.001996193,13414515,2.694226912,5.710665601,3.775694516,305.6144104
2011,East_China,Lake,Wild,Freshwater,Finfish,Carnivore,4.5,2.456363294,Dry,Raw,1.799886712,1091.099158,3.735279322,-0.001996193,13414515,2.694226912,5.710665601,3.775694516,305.6144104
2011,East_China,Lake,Wild,Freshwater,Finfish,Omnivore,2.8,2.298572833,Dry,Raw,1.310002562,1091.099158,3.735279322,-0.001996193,13414515,2.694226912,5.710665601,3.775694516,305.6144104
2012,North_China,Lake,Wild,Freshwater,Finfish,Carnivore,3.2,1.997778267,Dry,Raw,1.471356981,624.6158481,2.430116415,-0.003743076,13291373,2.70467092,5.034677578,2.924110301,306.411377
2012,North_China,Lake,Wild,Freshwater,Finfish,Carnivore,4.4,2.456363294,Dry,Raw,2.566238424,624.6158481,2.430116415,-0.003743076,13291373,2.70467092,5.034677578,2.924110301,306.411377
2012,North_China,Lake,Wild,Freshwater,Finfish,Omnivore,2,2.492010814,Dry,Raw,1.84171943,624.6158481,2.430116415,-0.003743076,13291373,2.70467092,5.034677578,2.924110301,306.411377
2012,North_China,Lake,Wild,Freshwater,Finfish,Carnivore,3.5,2.055041081,Dry,Raw,2.242709975,624.6158481,2.430116415,-0.003743076,13291373,2.70467092,5.034677578,2.924110301,306.411377
2012,North_China,Lake,Wild,Freshwater,Finfish,Omnivore,2.8,1.871651569,Dry,Raw,2.040052083,624.6158481,2.430116415,-0.003743076,13291373,2.70467092,5.034677578,2.924110301,306.411377
2011,East_China,Lake,Wild,Freshwater,Finfish,Carnivore,4.4,2.737131376,Dry,Raw,1.950237987,1091.099158,3.735279322,-0.001996193,13414515,2.694226912,5.710665601,3.775694516,305.6144104
2011,East_China,Lake,Wild,Freshwater,Finfish,Omnivore,3.1,2.559507175,Dry,Raw,1.020303154,1091.099158,3.735279322,-0.001996193,13414515,2.694226912,5.710665601,3.775694516,305.6144104
2011,East_China,Lake,Wild,Freshwater,Finfish,Carnivore,2.8,2.863258073,Dry,Raw,1.225718994,1091.099158,3.735279322,-0.001996193,13414515,2.694226912,5.710665601,3.775694516,305.6144104
2011,East_China,Lake,Wild,Freshwater,Finfish,Carnivore,3.5,2.34055962,Dry,Raw,1.799886712,1091.099158,3.735279322,-0.001996193,13414515,2.694226912,5.710665601,3.775694516,305.6144104
2011,East_China,Lake,Wild,Freshwater,Finfish,Omnivore,3.3,2.681553749,Dry,Raw,1.799886712,1091.099158,3.735279322,-0.001996193,13414515,2.694226912,5.710665601,3.775694516,305.6144104
2011,East_China,Lake,Wild,Freshwater,Finfish,Carnivore,4.5,2.456363294,Dry,Raw,1.574746645,1091.099158,3.735279322,-0.001996193,13414515,2.694226912,5.710665601,3.775694516,305.6144104
2011,East_China,Lake,Wild,Freshwater,Finfish,Omnivore,2.8,2.298572833,Dry,Raw,1.140781729,1091.099158,3.735279322,-0.001996193,13414515,2.694226912,5.710665601,3.775694516,305.6144104
2012,North_China,Lake,Wild,Freshwater,Finfish,Carnivore,3.2,1.997778267,Dry,Raw,1.275530951,624.6158481,2.430116415,-0.003743076,13291373,2.70467092,5.034677578,2.924110301,306.411377
2012,North_China,Lake,Wild,Freshwater,Finfish,Carnivore,4.4,2.456363294,Dry,Raw,2.278767718,624.6158481,2.430116415,-0.003743076,13291373,2.70467092,5.034677578,2.924110301,306.411377
2012,North_China,Lake,Wild,Freshwater,Finfish,Omnivore,2,2.492010814,Dry,Raw,1.60088359,624.6158481,2.430116415,-0.003743076,13291373,2.70467092,5.034677578,2.924110301,306.411377
