scenarios,change_rate
A_piscivore_near_ssp245,0.085360646
A_piscivore_near_ssp245,0.267762247
A_piscivore_near_ssp245,0.256596371
A_piscivore_near_ssp245,0.588634576
A_piscivore_near_ssp245,0.739337604
A_piscivore_near_ssp245,0.780464739
A_piscivore_near_ssp245,1.281746474
A_piscivore_near_ssp245,1.210495825
A_piscivore_near_ssp245,-0.21931966
A_piscivore_near_ssp245,0.105528629
A_piscivore_near_ssp245,-0.250290473
A_piscivore_near_ssp245,0.445611413
A_piscivore_near_ssp245,0.368147492
A_piscivore_near_ssp245,-0.213409411
A_piscivore_near_ssp245,0.228645177
A_piscivore_near_ssp245,0.521041153
A_piscivore_near_ssp245,1.285216344
A_piscivore_near_ssp245,0.144127166
A_piscivore_near_ssp245,0.453499595
A_piscivore_near_ssp245,0.2905056
A_piscivore_near_ssp245,0.242005888
A_piscivore_near_ssp245,1.027786709
A_piscivore_near_ssp245,1.138531995
A_piscivore_near_ssp245,0.76879464
A_piscivore_near_ssp245,0.219821758
A_piscivore_near_ssp245,0.283448223
A_piscivore_near_ssp245,-0.001560868
A_piscivore_near_ssp245,-0.380868795
A_piscivore_near_ssp245,0.217598986
A_piscivore_near_ssp245,0.439434571
A_piscivore_near_ssp245,0.027864621
A_piscivore_near_ssp245,0.730364087
A_piscivore_near_ssp245,0.726945888
A_piscivore_near_ssp245,0.745382317
A_piscivore_near_ssp245,0.745382317
A_piscivore_near_ssp245,0.758886437
A_piscivore_near_ssp245,0.79144744
A_piscivore_near_ssp245,0.85281203
A_piscivore_near_ssp245,0.882292507
A_piscivore_near_ssp245,0.243688441
A_piscivore_near_ssp245,0.885141948
A_piscivore_near_ssp245,0.567535314
A_piscivore_near_ssp245,-0.214888197
A_piscivore_near_ssp245,-0.609156307
A_piscivore_near_ssp245,-0.428669174
A_piscivore_near_ssp245,0.313003038
A_piscivore_near_ssp245,0.389666205
A_piscivore_near_ssp245,0.328332499
A_piscivore_near_ssp245,0.477491852
A_piscivore_near_ssp245,0.393528663
A_piscivore_near_ssp245,0.469507805
A_piscivore_near_ssp245,0.390447645
A_piscivore_near_ssp245,0.363165097
A_piscivore_near_ssp245,1.081395853
A_piscivore_near_ssp245,0.332019781
A_piscivore_near_ssp245,-0.208416716
A_piscivore_near_ssp245,0.283488754
A_piscivore_near_ssp245,0.32139175
A_piscivore_near_ssp245,0.062332086
A_piscivore_near_ssp245,-0.24575906
A_piscivore_near_ssp245,0.362479847
A_piscivore_near_ssp245,0.387558364
A_piscivore_near_ssp245,1.157365461
A_piscivore_near_ssp245,1.156720523
A_piscivore_near_ssp245,0.827934269
A_piscivore_near_ssp245,0.205739971
A_piscivore_near_ssp245,-0.108469688
A_piscivore_near_ssp245,1.044341898
A_piscivore_near_ssp245,1.178683698
A_piscivore_near_ssp245,0.777854966
A_piscivore_near_ssp245,0.678718106
A_piscivore_near_ssp245,0.264378525
